name	intl_name	brand_name	brand_intl_name	year_month	rank	score	f1	f2	f3	f4	f5	f6	flavour_tags	checkin_count	pictures	similar_brands	id	similar_brand_taste
上川大雪	Kamikawataisetsu	北海道	Hokkaido	202001	1	4.299968719482422	0.5161028504371643	0.4847632944583893	0.2030293345451355	0.4194809794425965	0.2760851979255676	0.4530277848243714	|グイグイ|メロン|フレッシュ|上品|丸み|フルーティ|旨味|甘味|酸味|マスカット|ガス|派手|若い|スッキリ|クリーミー|バランス|じっくり|苦味|スイスイ|リンゴ	117	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2NX31rUgKjVsRw|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/21uvaFXnDQVUkw|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2fP6gTGBkdGYOQ	加茂錦|而今|陸奥八仙|宮寒梅|十四代	8685	上川大雪|東洋美人|十四代|冩楽|笑四季|Ohmine Junmai|川中島|豊明|至|一白水成
國稀	Kunimare	北海道	Hokkaido	202001	2	4.099462985992432	0.18775025010108948	0.3048584759235382	0.4171554744243622	0.5399348735809326	0.5274909734725952	0.35779330134391785	|辛口|蜜|スッキリ|力強い|旨味|ゴクゴク|洋梨|若い|じっくり|薄い|円やか|ちびちび|酸味|深み|苦味|まろやか|複雑|まったり|しっかり|柔らかい	210	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/14wSWJyK0n9iRJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2dHaPkJqgdEOS6|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1DeujaIBuVPrFI	月山|黒牛|龍力|谷川岳|春鹿	1928	國稀|黎明|越前岬|鷹来屋|宮の雪|初孫|住吉|春鶯囀|長良川|辰泉
男山	Otokoyama	北海道	Hokkaido	202001	3	4.095613956451416	0.277607262134552	0.3944351077079773	0.3270922005176544	0.5208351612091064	0.4542698860168457	0.42747563123703	|辛口|酸味|甘味|旨味|スッキリ|冷酒|常温|ヨーグルト|ヤクルト|熱燗|ひろがる|バランス|じわじわ|フルーティ|控えめ|円やか|ちびちび|ツン|濃厚|コク	397	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2nh7XDaJlQN6zT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/3xnHoPuN0mmpo|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2w2oapekek5Kxc	春鹿|まんさくの花|酔鯨|加賀鳶|いづみ橋	2	男山|八海山|喜楽長|杉勇|神聖|大那|如空|千代むすび|七冠馬|白隠正宗
国士無双	Kokushimuso	北海道	Hokkaido	202001	4	4.079436302185059	0.3879984319210053	0.25648656487464905	0.16193047165870667	0.3725110292434693	0.593511164188385	0.5161689519882202	|辛口|洋梨|ピリリ|フルーティ|荒々しい|スパイシー|さらり|果物|酸味|さわやか|スイスイ|ミルク|円やか|ほのか|丸み|なめらか|コク|まろやか|心地よい|渋み	208	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/194dYBpjKzEsf2|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2uvDyECN7Akg8w|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/OgNx1uWtet5Kd	上喜元|酔心|澤乃井|加賀鳶|司牡丹	10	国士無双|真野鶴|無想|藍の郷|あら玉|福祝|幻の瀧|高清水|きりんざん|北光正宗
北の錦	Kitanonishiki	北海道	Hokkaido	202001	5	4.055022716522217	0.3442624509334564	0.39321020245552063	0.5012394189834595	0.5642642974853516	0.2119099646806717	0.3351538181304932	|とろみ|荒々しい|力強い|ほのか|薄い|トロピカル|ヨーグルト|濃厚|苦味|チーズ|旨味|リンゴ|紹興酒|こってり|カラメル|クリーミー|甘味|しっかり|アミノ酸|冷酒	85	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1JtPTaIm9Z7kez|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2TBOCcMqAuLt94|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/21hwrvtaPsSy4m	誠鏡|原田|龍力|旦|天の戸	11	北の錦|爛漫|木戸泉|松みどり|芳水|千福|玉櫻|磐城壽|豊久仁|喜久酔
二世古	Niseko	北海道	Hokkaido	202001	6	4.026027202606201	0.3508962392807007	0.4744525253772736	0.41492903232574463	0.4477023482322693	0.3221823275089264	0.4187621176242829	|栗|砂糖|旨味|しっかり|複雑|マスカット|辛口|円やか|綺麗|キリリ|甘味|どっしり|フルーティ|ずっしり|酸味|燗冷まし|さわやか|スッキリ|ガス|カラメル	221	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2hatuHnoRgd6bn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/7127ntxTk84zd|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/utbzHlrpoNCAx	るみ子の酒|雁木|篠峯|喜楽長|会津中将	1611	弥右衛門|会津中将|遊穂|春霞|梵|高砂|花泉|二世古|鏡山|大関
北の誉	Kitanohomare	北海道	Hokkaido	202001	7	4.024529933929443	0.2963986694812775	0.3596402108669281	0.2554837763309479	0.7662781476974487	0.2480704486370087	0.26232361793518066	|芳香|洋梨|淡い|クリーミー|昔ながら|熱燗|渋み|冷酒|旨味|するする|穀物|なめらか|控えめ|上品|辛口|ヨーグルト|柔らかい|ふんわり|軽快|穏やか	67	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/30bpoCOEMibMnK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/143pMhgrbQe4Fx|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/mJ4SoH4o0rxQR	松竹梅|銀嶺立山|澤乃井|英勲|千徳	7	北の誉|酔仙|緑川|富翁|雪中梅|鷗樹|白馬錦|たけのそのパンダフェスティバル|水鳥記|六歌仙
北の勝	Kitanokatsu	北海道	Hokkaido	202001	8	4.024529933929443							|マイルド|フレッシュ|花|豊か|キレ|フルーティ|ガス|スッキリ|軽快|辛口|甘味|バランス|まろやか|しっかり|酸味|旨味	63	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Auvs7lhTTSSGY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/13ZEsX0D3lEG0X|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2CZYbaG5GUUgYA	墨廼江|加茂錦|繁枡|大信州|土佐しらぎく	1562	
千歳鶴	Chitosetsuru	北海道	Hokkaido	202001	9	4.018902778625488	0.2816706597805023	0.2632961571216583	0.22991377115249634	0.4661176204681397	0.6363363862037659	0.4198651611804962	|ゴクゴク|じわじわ|セメダイン|キリリ|複雑|豊か|辛口|ツン|どっしり|華やか|さらり|リンゴ|熱燗|控えめ|ふくよか|柔らかい|フレッシュ|余韻|穏やか|コク	81	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2xB5buOm3hy1Y5|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/osBusIY1w9IFn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/WwHo7RGSObewB	福祝|巌|〆張鶴|七本鎗|黄桜	1734	千歳鶴|吉乃川|銀盤|榮川|谷川岳|白鷹|高清水|司牡丹|〆張鶴|南
福司	福司	北海道	Hokkaido	202001	10	4.0125675201416025	0.2534118592739105	0.3826322555541992	0.42035648226737976	0.44174858927726746	0.4816322922706604	0.4307712912559509	|ハチミツ|穀物|ミルク|甘味|力強い|キャラメル|ガス|ふくよか|キレ|フレッシュ|優しい|あっさり|余韻|スッキリ|コク|ピリリ|ヨーグルト|さわやか|柔らかい|辛口	80	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/23ZV6TLMr9omI4|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2wRaFE3RKQKPez|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/28VewrhkSVMEvC	磐城寿|蒼天伝|小左衛門|房島屋|御前酒	2647	麓井|川亀|苗加屋|千代むすび|長門峡|想天坊|奥の松|出雲富士|播州一献|男山
大雪乃蔵	Taisetsunokura	北海道	Hokkaido	202001	11	4.011490345001222							|丸み|優しい|スイスイ|辛口|旨味|キリリ|さわやか|フレッシュ|華やか|バランス|常温|しっかり|スッキリ|甘味	50	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/DaITXKmH84Xwq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Zbt4moeAeFSRd|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/z8rQGaK2A0O5R	若竹|臥龍梅|あさ開|谷川岳|きりんざん	3	
風のささやき	Kazenosasayaki	北海道	Hokkaido	202001	12	4.011301040649413							|さらり|優しい|軽快|常温|さっぱり|辛口|旨味|スッキリ|酸味	14	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/4iJDkaaFxHlUP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2z36bCUpbgsWpD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2KELTETtL6gK3r		8	
十一州		北海道	Hokkaido	202001	13	4.009419918060304							|昔ながら|控えめ|甘味|穏やか|常温|さっぱり|上品|キリリ|苦味|軽快|余韻|フルーティ|旨味|バランス|しっかり|キレ|さわやか|酸味|辛口	44	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/xzuE1uiCk4A6N|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1dn9nD6maezDpK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2W6nnc7zPSiEuj	松みどり|聖泉|田酒|黎明|豊盃	2309	
まる田	Maruta	北海道	Hokkaido	202001	14	4.009419918060304							|あっさり|コク|薄い|さらり|熱燗|上品|バランス|キレ|常温|濃厚|スッキリ|酸味|しっかり|旨味|辛口|甘味	20	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1fUWfmvlEXsYlS|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2eyEjU6PhbbLSB|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2GIaFPMPEMIc3v	湊屋藤助|ん|大七|天領|義侠	1275	
えぞ乃熊	Ezonokuma	北海道	Hokkaido	202001	15	4.0085296630859375	0.5093879103660583	0.3074086606502533	0.13547669351100922	0.5955144762992859	0.1961180716753006	0.4843244850635529	|レモン|バナナ|マイルド|しっかり|フルーティ|優しい|甘酸っぱい|柑橘|メロン|ガス|ふくよか|旨味|柔らかい|軽快|酸味|華やか|スッキリ|まろやか|さっぱり|さわやか	46	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2FID8rsIOTu1Bq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1pQxQ2G9xWzZ1q|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/pcq6CxbaBt5g1	黒龍|白木久|南部美人|土佐しらぎく|萩乃露	9	えぞ乃熊|金水晶|越の誉|四季桜|辻善兵衛|井の頭|泉川|北斗随想|天心|能古見
千歳鶴	Chitosetsuru	北海道	Hokkaido	202001	16	4.0085296630859375	0.3542540967464447	0.17544929683208466	0.32610946893692017	0.38570770621299744	0.5253625512123108	0.5591045618057251	|甘辛い|昔ながら|さらり|ラム|砂糖|栗|レモン|上品|清涼|辛口|じっくり|チョコレート|甘味|綺麗|力強い|さわやか|スッキリ|心地よい|梨|優しい	83	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2UxPavBfRpzV5X|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1c6VVgWt09xpWF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1VRy4HpsL69HFo	るみ子の酒|久保田|正雪|上善如水|銀盤	3679	千歳鶴|常山|渓|大盃|天青|南|白鷹|臥龍梅|青煌|七冠馬
宝川	Takaragawa	北海道	Hokkaido	202001	17	4.007885932922363							|芳香|洋梨|派手|力強い|キリリ|心地よい|優しい|ワイン|旨味|キレ|しっかり|スッキリ|甘味|酸味|辛口	33	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2RY8qsGHvM51U3|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1SuHEcd1DW8ZCk|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/yS8gkbt5lv1xW	田むら|蒼田|佐藤卯兵衛|千代の園|浪乃音	4	
田中酒造		北海道	Hokkaido	202001	18	4.007885932922363							|昔ながら|バランス|フルーティ	8	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/gcm2CGj3DfM61|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2i5usbJPJmlXi8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/rLTp12iGYimtz		1848	
田酒	Denshu	青森県	Aomori	202001	1	4.412219047546387	0.4209787845611572	0.3905912041664124	0.2558053135871887	0.4774251282215118	0.4157728552818297	0.4516383409500122	|酸味|旨味|バランス|甘味|フルーティ|スッキリ|安定|なめらか|辛口|リンゴ|ガス|キレ|華やか|穏やか|ピリリ|苦味|さわやか|綺麗|余韻|マスカット	1787	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1bnWTUTRAbWrVT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Bvq8Xn6sMRTbY|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Nz44MNqkKDVmW	而今|雪の茅舎|飛露喜|十四代|紀土	19	田酒|北秋田|東光|繁桝|豊盃|藏王|李白|不動|石鎚|開運
陸奥八仙	Mutsuhassen	青森県	Aomori	202001	2	4.1067113876342765	0.5206223726272583	0.42174285650253296	0.1828493624925613	0.3098478317260742	0.4293067157268524	0.4871770441532135	|フルーティ|酸味|甘味|華やか|リンゴ|辛口|ワイン|スッキリ|メロン|さわやか|旨味|バランス|フレッシュ|ピリリ|キレ|さっぱり|ガス|芳醇|ジューシー|余韻	1359	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/OMXs77e5g9O9O|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/QVzY3wqepxg1Y|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/kZ0M0YPt5wazc	紀土|仙禽|栄光冨士|七賢|赤武	12	陸奥八仙|宮泉|櫛羅|菊盛|山本|総乃寒菊|黒兜|高千代|三好|澤の花
豊盃	Hohai	青森県	Aomori	202001	3	4.015214443206787	0.4567195773124695	0.3715261518955231	0.2503316402435303	0.4530506730079651	0.40814077854156494	0.4678416550159454	|リンゴ|フルーティ|酸味|スッキリ|旨味|キレ|華やか|バランス|さわやか|控えめ|甘味|苦味|穏やか|ほのか|綺麗|スイスイ|軽快|上品|しっかり|冷酒	611	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1W7K0hB6h85l7E|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/TWk89z4aPt4uL|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2hjy44LTDtCh4a	陸奥八仙|紀土|田酒|一白水成|雪の茅舎	1070	田酒|豊盃|北秋田|会津ほまれ|繁桝|東光|開運|出羽桜|藏王|阿部勘
桃川	Momokawa	青森県	Aomori	202001	4	4.0067009925842285	0.3168771266937256	0.2941232919692993	0.21081972122192386	0.5886300206184387	0.4968143999576569	0.4187189638614655	|マイルド|リンゴ|ジュース|チーズ|ほのか|辛口|あっさり|フルーティ|ワイン|甘味|軽快|昔ながら|ちびちび|グイグイ|丸み|コク|旨味|ふくよか|スッキリ|梨	162	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/Qpnuk2OEvROBm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2rOKXFB7Srl4wf|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Q35STbuUpjKJG	南部美人|多満自慢|今代司|一ノ蔵|真澄	1498	桃川|七笑|越乃寒梅|酔心|〆張鶴|崇薫|中乗さん|白鹿|澤乃泉|如空
善知鳥	Uto	青森県	Aomori	202001	5	4.006646156311035	0.5547711253166199	0.3112878799438477	0.15385013818740845	0.3908663392066956	0.3613066673278809	0.5369729995727539	|ひろがる|丸み|梨|マスカット|さっぱり|柑橘|どっしり|華やか|バランス|さらり|ピリリ|甘味|上品|ふんわり|スッキリ|フレッシュ|綺麗|穏やか|酸味|コク	46	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Av3yHeKtmWASJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2erbRtdUOfpwtM|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/26TgqBu5czfoJF	藏王|石鎚|惣邑|フモトヰ|一白水成	21	千代緑|日榮|七賢|桂月|善知鳥|花邑|角右衛門|琵琶のささ浪|水芭蕉|総乃寒菊
じょっぱり	Joppari	青森県	Aomori	202001	6	4.006624698638916	0.46104311943054205	0.3493344187736511	0.20256587862968445	0.3772110342979431	0.5116750597953796	0.469331681728363	|桜|辛口|ライチ|なめらか|燗酒|レモン|冷酒|グイグイ|リンゴ|花|キャラメル|安定|甘味|上品|芳醇|スッキリ|複雑|常温|柔らかい|優しい	129	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/Mbfeza5B9Br7J|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/11pl44jrACGHSz|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/SClLCfRdd7W0j	賀茂鶴|真澄|酔鯨|酔心|司牡丹	1605	じょっぱり|翠露|春鹿|浜福鶴|月山|福祝|きりんざん|飛露喜|こんな夜に…|真澄
六根	Rokkon	青森県	Aomori	202001	7	4.006622791290283	0.3757586181163788	0.4450606405735016	0.2601657807826996	0.4854487180709839	0.3454698920249939	0.4878835380077362	|チョコレート|酸味|旨味|控えめ|バランス|甘味|みずみずしい|辛口|レモン|芳醇|スッキリ|華やか|ツン|ラムネ|するする|常温|ちびちび|しっかり|さわやか|ガス	128	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1lfIw4Noc7dCS1|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1MkG7o9dYx1Z12|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/spbBXtEte1MjO	くどき上手|みむろ杉|まんさくの花|紀土|七賢	1747	天覧山|六根|雪の茅舎|天寶一|藏王|あべ|開運|李白|米鶴|誉国光
喜久泉	Kikuizumi	青森県	Aomori	202001	8	4.0066165924072275	0.5326163768768309	0.3813379108905792	0.30093371868133545	0.24816273152828214	0.3668822646141052	0.5330597758293152	|梨|マスカット|洋梨|アミノ酸|リンゴ|厚み|キャラメル|桃|複雑|心地よい|豊か|あっさり|するする|どっしり|さらり|なめらか|スッキリ|甘味|ガス|上品	79	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/13flWHF4fdRLjN|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/25JHFFNG2U9BBD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2ON6NjzBIlhVFQ	出羽鶴|原田|司牡丹|一白水成|九頭龍	20	喜多屋|三好|醸し人九平次|燦爛|吾有事|華姫桜|神蔵|鍋島|手取川|山本
鳩正宗		青森県	Aomori	202001	9	4.006614685058594	0.4680116176605225	0.37583643198013306	0.2918512225151062	0.3090154230594635	0.5447115898132324	0.4029065370559693	|リンゴ|酸味|ワイン|さわやか|甘味|レモン|フルーティ|芳醇|いちご|蜜|レーズン|重い|じっくり|苦味|爽快|じわじわ|優しい|旨味|ガス|スッキリ	132	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2lM4impXKNAy1k|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1n2L1IGFafCXda|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/20MnEaV5411ap6	阿櫻|仙禽|陸奥八仙|飛良泉|豊盃	1895	鳩正宗|阿櫻|蒼田|じょっぱり|翠露|慎太郎|高千代|三井の寿|天領盃|福祝
亀吉	Kamekichi	青森県	Aomori	202001	10	4.006614685058594							|ふっくら|蜜|梨|ほのか|どっしり|冷酒|軽快|華やか|まろやか|キレ|常温|濃厚|フルーティ|辛口|旨味	45	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1yCkhRm8k7Cy4y|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/QOMiPARN7kA8P|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1SLDkfPERcWvm0	雪雀|北洋|白神|羽陽男山|山鶴	1436	
華一風		青森県	Aomori	202001	11	4.006614208221436	0.7534643411636353	0.2985859215259552	0.041378505527973175	0.013759180903434752	0.4205966591835022	0.4053823947906494	|ハーブ|華やか|フレッシュ|桜|ピリリ|梨|ジューシー|フルーティ|豊か|バランス|メロン|甘味|苦味|旨味|キレ|常温|辛口|酸味|スッキリ	47	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1zHJfsP3sbL5nJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/BKVGSWJ2yCZoz|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/ufiPDVGKOPyAd	萬寿鏡|妙高山|光武|繁桝|花邑	2830	華一風|金雀|来楽|積善|東魁盛|きのえね|亀泉|越後桜|結人|花陽浴
作田		青森県	Aomori	202001	12	4.006612777709962							|複雑|ツン|するする|どっしり|柔らかい|優しい|コク|ほのか|甘味|酸味|旨味|スッキリ|辛口	19	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/3G4VCpP6bW2at|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Urvlm2S1M5iqW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2dlAgGqx34ib4x	白真弓|金澤屋|奥鹿|郷乃誉|千歳鶴	1987	
八鶴	Hachitsuru	青森県	Aomori	202001	13	4.006611347198486	0.2869223654270172	0.3254396915435791	0.3431232869625092	0.5666345357894897	0.4514618217945099	0.4112644791603088	|透き通る|ミルク|花|キャラメル|ふくよか|ヨーグルト|ツン|どっしり|苦味|薄い|熱燗|甘味|辛口|ふんわり|優しい|穏やか|旨味|キレ|さっぱり|濃厚	36	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1NLhoKaNZp0QWT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1HtOBfllLWLSwi|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1nFCu1HWselePJ	七福神|中乗さん|花泉|天の戸|出世男	17	七冠馬|天鷹|浜千鳥|辰泉|男山|白隠正宗|松の司|初孫|杉勇|笹一
駒泉	Komaizumi	青森県	Aomori	202001	14	4.006611347198486	0.2971364259719849	0.25023552775383	0.4643636345863342	0.6914816498756409	0.2450169324874878	0.3086719810962677	|力強い|穀物|ほのか|砂糖|なめらか|ふっくら|ハチミツ|重い|じわじわ|ミルク|円やか|ちびちび|花|コク|ふくよか|深み|渋み|甘酸っぱい|柑橘|綺麗	29	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2iUEv89zOETFC6|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/26ObTPjb6QkHsm|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/30WsDF21cUBFYg	福司|遊穂|日輪田|あぶくま|黒牛	18	駒泉|七福神|三笑楽|銀嶺月山|たけのそのパンダフェスティバル|桜吹雪|有磯|水鳥記|大正の鶴|天穏
モヒカン娘	Mohikanmusume	青森県	Aomori	202001	15	4.006608486175537							|清涼|ラムネ|爽快|フルーティ|ピリリ|さっぱり|余韻|バランス|スッキリ|キレ|甘味|酸味|旨味|辛口	30	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1gnxo9sDRDfFhs|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2veZabym0JjJl9|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Ju4NdXGh3ctmi	七賢|町田酒造|文佳人|美丈夫|ゆきの美人	1227	
如空	如空	青森県	Aomori	202001	16	4.006605625152588	0.2755645215511322	0.4145351052284241	0.26758915185928345	0.6113719344139099	0.3427345454692841	0.43517613410949707	|ふくよか|常温|若い|じっくり|爽快|辛口|深み|柔らかい|優しい|酸味|さわやか|柑橘|あっさり|余韻|穀物|華やか|さらり|フルーティ|甘味|ほのか	55	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/JsFfQws13IEfW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/MRMbVhT96MXrD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2JaDpFePnF1VmL	上善如水|瀧自慢|南部美人|天明|墨廼江	3124	綿屋|浦霞|八鶴|南部美人|六十餘洲|白真弓|長珍|田中六五|杉勇|蒼空
安東水軍	安東水軍	青森県	Aomori	202001	17	4.006605625152588	0.15223461389541626	0.5039039850234985	0.5633807182312012	0.5655440092086792	0.26328060030937195	0.12787066400051114	|ジューシー|カラメル|蜜|どっしり|リンゴ|熱燗|冷酒|優しい|余韻|なめらか|ふくよか|ヨーグルト|酸味|苦味|軽快|穏やか|旨味|まろやか|濃厚|フルーティ	22	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/4zzMDwultTykU|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2dphZdFIcsfPXS|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/WxH1KcQ2X3vl4	十字旭日|五凛|千徳|神雷|菊姫	2925	安東水軍|扶桑鶴|日置桜|五人娘|丹沢山|竹林|十旭日|三光正宗|悦凱陣|旭日
白神	Shirakami	青森県	Aomori	202001	18	4.006604194641113							|ふっくら|柑橘|どっしり|薄い|控えめ|キリリ|綺麗|穏やか|キレ|さっぱり|ほのか|酸味|辛口|旨味|スッキリ|甘味	28	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17cufzg3QMzkwc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/StYt4OUss2rKU|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1eDiiPKh6UInqL	山鶴|天心|花美蔵|桂川|千代鶴	1384	
七郎兵衛		青森県	Aomori	202001	19	4.006604194641113							|燗冷まし|複雑|豊か|柑橘|ツン|薄い|熱燗|なめらか|しっかり|優しい|余韻|まろやか|甘味|濃厚|旨味|辛口|酸味|スッキリ	23	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/95FhistHwMiQJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2pPaNFT9qzLjpM|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/QecJJThRfWYNN	根知男山|都美人|旭日|辨天娘|大治郎	3392	
鯵ケ澤	鯵ケ澤	青森県	Aomori	202001	20	4.006602764129639							|どっしり|キリリ|さっぱり|旨味|辛口|甘味	9	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1gYuIZwE6w4k4v|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/JAjgo7u7HkmAJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2cplx8EPx5rmkh		3457	
赤武	Akabu	岩手県	Iwate	202001	1	4.412219047546387	0.4991683661937714	0.4105939865112305	0.1893460601568222	0.3651290833950043	0.3477061986923218	0.5405300259590149	|フルーティ|甘味|酸味|ガス|旨味|スッキリ|さわやか|リンゴ|バランス|キレ|しっかり|ピチピチ|フレッシュ|甘酸っぱい|穀物|スイスイ|若い|さっぱり|ふんわり|パイナップル	1098	https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2zkF5TkaUAE5LT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/q1YwlUoUuX5lA|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1lBQAd8S2EtVyj	栄光冨士|陸奥八仙|而今|紀土|五橋	2602	赤武|鳥海山|紀土|豊香|若波|総乃寒菊|櫛羅|仙介|愛宕の松|五橋
